Rank,title,AuthorName,Language,Price_normal,Id
1080,Rindal,Alex Ahrendtsen,Dansk,219.95,9788773397947
1081,Ved verdens ende,Michael Pye,Dansk,129.95,9788774673675
1082,Hitlers heste,Arthur Brand,Dansk,129.95,9788774675174
1083,Killjoy-manifest,Sara Ahmed,Dansk,64.95,9788775146390
1084,De sprængte sind,Alex Frank Larsen,Dansk,84.95,9788775147618
1085,Efter dig,Jojo Moyes,Dansk,129.95,9788775622559
1086,Satinsvøbt skandale,Loretta Chase,Dansk,159.95,9788775714827
1087,Lyst til livet,Tom Peder Olsen,Dansk,139.95,9788775961078
1088,Dataanalyse med Excel,Henrik Dahl,Dansk,89.95,9788778531025
1089,Antigone,Intet fornavn Sofokles,Dansk,94.95,9788779346758
1090,Jes Høgh - Comeback til livet,Jes Høgh,Dansk,179.95,9788792294661
1091,Damen med hunden,Anton Tjekhov,Dansk,59.95,9788792635228
1092,Anna Karenina,Lev Tolstoj,Dansk,149.95,9788792635716
1093,Synstræning - motion for syn og sind,Anni Hansen,Dansk,150.0,9788793324008
1094,Den store Gatsby,F. Scott Fitzgerald,Dansk,46.15,9788793763111
1095,100 danske smådyr,Lars Kristensen,Dansk,179.95,9788794441780
1096,Snedronningen,Christine Runøe,Dansk,179.95,9788794464109
1097,Helterejsen,Mette Glargaard,Dansk,79.95,9788799658404
1098,Den skjulte stjerne,Nora Roberts,Dansk,74.95,9789150784923
1099,Devins Hjerteblod,Nora Roberts,Dansk,74.95,9789150784992
1100,Shanes overgivelse,Nora Roberts,Dansk,74.95,9789150785005
1201,32 MYTER OM KLIMAET DU IKKE SKAL HOPPE PÅ,Johannes Krüger,Dansk,149.95,9788740408164
1202,To uger i Toscana,Domenica De Rosa,Dansk,79.95,9788712058465
1203,Psykoanalyse - Lacans formalisering af Freud,Lilian Munk Rösing,Dansk,29.95,9788778674463
1204,Jeg passer på dig,Allan Erik Mortensen,Dansk,159.95,9788770307055
1205,De hadefulde,Allan Erik Mortensen,Dansk,159.95,9788775960330
1206,Samlede digte,Tom Kristensen,Dansk,49.95,9788702097122
1207,Sektens døtre,Line Kyed Knudsen,Dansk,79.95,9788702388893
1208,Strandlæsning,Emily Henry,Dansk,79.95,9788712064244
1209,Arvingen,Allan Erik Mortensen,Dansk,159.95,9788775960248
1210,Blå iris,Inger Gammelgaard Madsen,Dansk,64.95,9788799794485
1211,Stilleleg,Lone Theils,Dansk,69.95,9788711981191
1212,Hotellet på Rivieraen,Carol Kirkwood,Dansk,129.95,9788702394788
1213,Under magnoliatræerne,T.I. Lowe,Dansk,179.95,9788727010120
1214,Midnatsrosen,Lucinda Riley,Dansk,159.95,9788763838924
1215,Den engelske spion,Daniel Silva,Dansk,139.95,9789150788341
1216,Virksomhedens omdømme,Kresten Schultz Jørgensen,Dansk,49.95,9788702157345
1217,"Hjertet glemmer ikke, hvad øjet har set",Jørn Stjerneklar,Dansk,199.95,9788727024530
1218,Grønt støv,Sara Blaedel,Dansk,99.95,9788771082982
1219,DUKES COUNTERFEIT WIFE EB,Louise Allen,Engelsk,89.95,9780008913106
1220,Just Wicked Enough,Lorraine Heath,Engelsk,47.44,9780061746093
1221,Promise Me Forever,Lorraine Heath,Engelsk,47.44,9780061750533
1222,To Marry an Heiress,Lorraine Heath,Engelsk,47.44,9780061754203
1223,Passions of a Wicked Earl,Lorraine Heath,Engelsk,47.44,9780062018625
1224,Song of Achilles,Madeline Miller,Engelsk,44.95,9780062060631
1225,Deck the Halls With Love,Lorraine Heath,Engelsk,20.41,9780062219336
1226,Earl Takes All,Lorraine Heath,Engelsk,29.95,9780062391049
1227,Affair with a Notorious Heiress,Lorraine Heath,Engelsk,29.95,9780062391070
1228,Scoundrel of My Heart,Lorraine Heath,Engelsk,29.95,9780062951977
1229,Age of Earthquakes,Hans Ulrich Obrist,Engelsk,89.95,9780141979571
1230,QB Bad Boy and Me,Tay Marley,Engelsk,34.95,9780241436554
1231,She's With Me,Jessica Cunsolo,Engelsk,34.95,9780241453278
1232,Desiree,Annemarie Selinko,Engelsk,37.19,9780297864882
1233,"Surviving Your Stupid, Stupid Decision to Go to Grad School",Adam Ruben,Engelsk,60.39,9780307589453
1234,Making News,David Henderson,Engelsk,85.47,9780595821822
1235,When She Was Good,Michael Robotham,Engelsk,51.17,9780751573480
1236,Gleam,Raven Kennedy,Engelsk,84.95,9781405955034
1237,Asterix: Asterix and the White Iris,,Engelsk,65.14,9781408730201
1238,Highly Inappropriate Tales for Young People,Douglas Coupland,Engelsk,65.14,9781446473245
1239,Diana Chronicles,Tina Brown,Engelsk,89.95,9781446474112
1240,Friend and Foe,Maurice Schweitzer,Engelsk,79.95,9781446492956
1241,Dopamine Nation,Anna Lembke,Engelsk,60.49,9781472294135
1242,Bit Rot,Douglas Coupland,Engelsk,89.95,9781473537941
1243,Surrender To The Marquess,Louise Allen,Engelsk,26.0,9781474053440
1244,Society Catch,Louise Allen,Engelsk,26.0,9781474077200
1245,Ultimate Guide to Email Marketing for Business,Susan Gunelius,Engelsk,119.95,9781613083833
1246,Both/And Thinking,Marianne Lewis,Engelsk,356.5,9781647821050
1247,Tender is the Flesh,Agustina Bazterrica,Engelsk,59.95,9781782275589
1248,Polaroid: How to Take Instant Photos,Polaroid ,Engelsk,37.19,9781784721558
1249,Twist of the Blade,S. M. Gaither,Engelsk,79.95,9781804945834
1250,Yes/No,Uwe Albrecht,Engelsk,119.95,9781848509849
1151,Kakerlakkerne,Jo Nesbø,Dansk,89.95,9788770537926
1152,Mænd der hader kvinder,Stieg Larsson,Dansk,89.95,9788770534819
1153,Lindrende Ord - Lad os tale om døden,Maria Gerhardt,Dansk,169.95,9788797313534
1154,Svalens graf,Sissel-Jo Gazan,Dansk,79.95,9788702150681
1155,Zarens datter,Gill Paul,Dansk,179.95,9788740082418
1156,Vi ses i morgen,Tore Renberg,Dansk,49.95,9788702157925
1157,Forvandlingen,Franz Kafka,Dansk,49.95,9788726153668
1158,Twisted Love - 1,Ana Huang,Dansk,79.95,9789180542845
1159,Min kamp VI,Karl Ove Knausgaard,Dansk,149.95,9788711395097
1160,Det er et fucking eventyr!,Eske Willerslev,Dansk,79.95,9788702309140
1161,Ærens veje,Jeffrey Archer,Dansk,149.95,9788727016412
1162,Hvens hemmeligheder,Caroline Säfstrand,Dansk,199.95,9788793983960
1163,Svar på Helgas brev,Bergsveinn Birgisson,Dansk,79.95,9788792884916
1164,Aarestrups samlede digte,Emil Aarestrup,Dansk,79.95,9788726002645
1165,Skakmat,Ali Hazelwood,Dansk,149.95,9788743404774
1166,Opkald fra en engel,Guillaume Musso,Dansk,99.95,9788711671146
1167,Et godt liv med Endometriose,Endometriose Foreningen,Dansk,80.0,9788740496352
1168,Det ottende liv,Nino Haratischwili,Dansk,209.95,9788743400349
1169,Villa Havbrise,Caroline Säfstrand,Dansk,94.95,9788793983045
1170,Ulvespring,Kerstin Ekman,Dansk,129.95,9788702347289
1171,Krigens koder,Mandy Robotham,Dansk,179.95,9788743515562
1172,Layla,Colleen Hoover,Dansk,69.95,9788727079653
1173,Den danske agent,Iben Albinus,Dansk,199.95,9788740082098
1174,Mile High,Liz Tomforde,Engelsk,55.83,9781399728553
1175,Verity - Mørkt bedrag,Colleen Hoover,Dansk,79.95,9788727022079
1176,Treenighed,Conn Iggulden,Dansk,79.95,9788702169324
1177,Holdt for nar,Harlan Coben,Dansk,79.95,9788712053477
1178,Mørket,Ragnar Jónasson,Dansk,79.95,9788712061854
1179,Finding Cinderella - Et flygtigt eventyr,Colleen Hoover,Dansk,79.95,9788727024912
1180,All Your Perfects - Alt ved dig,Colleen Hoover,Dansk,69.95,9788727024936
1181,Finding Perfect - Et perfekt øjeblik,Colleen Hoover,Dansk,79.95,9788727024950
1182,Slammed - Mødet (Slammed #1),Colleen Hoover,Dansk,79.95,9788727024974
1183,Point of Retreat - Vendepunktet (SLAMMED #2),Colleen Hoover,Dansk,79.95,9788727024998
1184,Never Never,Colleen Hoover,Dansk,79.95,9788727025032
1185,Tunnellen,Øbro og Tornbjerg,Dansk,14.95,9788740026801
1186,Grænseløs,Jørn Lier Horst,Dansk,159.95,9788770075886
1187,"Good Girl, Bad Blood",Holly Jackson,Engelsk,59.95,9781405297776
1188,Key Account Manager,Mogens Bjerre,Dansk,129.95,9788711401651
1189,Senere,Stephen King,Dansk,199.95,9788740074215
1190,LYDHØR,Louise Kjær,Dansk,89.95,9788771965247
1191,mummum - airfryer,Amanda Juul Jensen,Dansk,179.95,9788727127552
1192,1Q84 Bog 3,Haruki Murakami,Dansk,139.95,9788771291742
1193,Slangernes gift,Inger Gammelgaard Madsen,Dansk,64.95,9788799538577
1194,How Will You Measure Your Life?,James Allworth,Engelsk,65.14,9780007449163
1195,"Teoribog, til personbil kat. B",Bo Mathiesen,Dansk,120.0,9788740481013
1196,Bæst,Ane Riel,Dansk,179.95,9788711914045
1197,Sofies verden,Jostein Gaarder,Dansk,79.95,9788763831413
1198,Insider,Simon Emil Ammitzbøll-Bille,Dansk,179.95,9788775931705
1199,Fourth Wing,Rebecca Yarros,Engelsk,121.06,9780349436982
1200,Under den græske himmel,Carol Kirkwood,Dansk,129.95,9788702394757
1251,Kalak,Kim Leine,Dansk,49.95,9788702096248
1252,Den yderste grænse,Kirsten Thorup,Dansk,49.95,9788702144321
1253,Ingenmandsland,Kirsten Thorup,Dansk,49.95,9788702144369
1254,Den herreløse ridder,George R. R. Martin,Dansk,49.95,9788702153644
1255,Frysende våde vejbaner,Jan Sonnergaard,Dansk,49.95,9788702172287
1256,Samlede digte,William Heinesen,Dansk,49.95,9788702187434
1257,Buen og gnisten,Lise Bock,Dansk,49.95,9788702199079
1258,Dømt ude,Elle Kennedy,Dansk,79.95,9788702204551
1259,Kamp til stregen,Elle Kennedy,Dansk,79.95,9788702219722
1260,Sendt til tælling,Kristen Callihan,Dansk,79.95,9788702224177
1261,Bare ikke om søndagen,Knud Erik Larsen,Dansk,49.95,9788702229738
1262,Samlede digte,Morten Nielsen,Dansk,49.95,9788702233551
1263,Julen er hjerternes fest,Lise Nørgaard,Dansk,49.95,9788702233612
1264,Afgørende øjeblikke,Per Stig Møller,Dansk,129.95,9788702308006
1265,Sølvblik,John le Carré,Dansk,129.95,9788702342383
1266,Eichmann i Jerusalem,Hannah Arendt,Dansk,129.95,9788702383263
1267,Tigerens øje,Wilbur Smith,Dansk,79.95,9788711388082
1268,Den serbiske dansker,Leif Davidsen,Dansk,99.95,9788711398678
1269,Huset vi bor i,Johannes Møllehave,Dansk,69.95,9788711399255
1270,Møllehave læser Storm P.,Johannes Møllehave,Dansk,69.95,9788711399415
1271,Forhandlingsteknik,Keld Jensen,Dansk,99.95,9788711401132
1272,Min kamp IV,Karl Ove Knausgaard,Dansk,99.95,9788711404737
1273,Min kamp V,Karl Ove Knausgaard,Dansk,99.95,9788711405925
1274,Prinsesserne,Anne Marie Løn,Dansk,129.95,9788711413159
1275,Psykopater i jakkesæt,Sanne Udsen,Dansk,99.95,9788711421659
1276,Konflikthåndtering,Josefine Ottesen,Dansk,79.95,9788711436943
1277,Neuromantiker,William Gibson,Dansk,99.95,9788711452462
1278,Arkivaren,Mich Vraa,Dansk,79.95,9788711473870
1279,Blændet af mørke,Mich Vraa,Dansk,79.95,9788711473887
1280,En hilsen til Gonzalo,Mich Vraa,Dansk,79.95,9788711473894
1281,Talent,Ulrik Wilbek,Dansk,79.95,9788711483084
1282,De dansk-vestindiske nisser,Flemming Jensen,Dansk,69.95,9788711484586
1283,Klippegravens gåde,Heinz G. Konsalik,Dansk,99.95,9788711485606
1284,Aphrodite fra Fuur. Den moderne kvindes udviklingshistorie,Thit Jensen,Dansk,69.95,9788711491973
1285,Gerd – det tyvende århundredes kvinde,Thit Jensen,Dansk,69.95,9788711492123
1286,Den danske idealisme: 1800-1880,Carl Henrik Koch,Dansk,129.95,9788711497395
1287,En fortælling om to byer,Charles Dickens,Dansk,99.95,9788711506042
1288,Jan slår til!,Knud Meister,Dansk,49.95,9788711515136
1289,Jan og frømændene,Knud Meister,Dansk,49.95,9788711515280
1290,Jan og jernbanerøverne,Knud Meister,Dansk,49.95,9788711515518
1291,Det sker i nat!,Knud Meister,Dansk,49.95,9788711515570
1292,Sicilianske Naboer,Hans Lyngby Jepsen,Dansk,79.95,9788711515815
1293,På et hængende hår,Nick Carter,Dansk,99.95,9788711576779
1294,At rejse,Hjalte Tin,Dansk,79.95,9788711640050
1295,Synskhedens gave,Kjeld Abell,Dansk,79.95,9788711650387
1296,De tre fra Minikoi,Kjeld Abell,Dansk,79.95,9788711650417
1297,Den blå pekingeser,Kjeld Abell,Dansk,69.95,9788711650448
1298,Fodnoter i støvet,Kjeld Abell,Dansk,69.95,9788711650455
1299,Teaterstrejf i påskevejr,Kjeld Abell,Dansk,69.95,9788711650486
1300,Dage på en sky,Kjeld Abell,Dansk,69.95,9788711650509
1301,Silkeborg,Kjeld Abell,Dansk,49.95,9788711650516
1302,Anna Sophie Hedvig,Kjeld Abell,Dansk,69.95,9788711650530
1303,Digte 1948-98,Ole Wivel,Dansk,99.95,9788711652091
1304,En kæde af stemmer,André Brink,Dansk,99.95,9788711655047
1305,En tør hvid årstid,André Brink,Dansk,99.95,9788711655054
1306,Et nu i vinden,André Brink,Dansk,99.95,9788711655078
1307,Billeder af sand,André Brink,Dansk,99.95,9788711655092
1308,Begærets ret,André Brink,Dansk,99.95,9788711655122
1309,Helle Virkner. Et liv,Helle Virkner,Dansk,99.95,9788711711408
1310,Verdi,Franz Werfel,Dansk,99.95,9788711719824
1311,Begravelse i Berlin,Len Deighton,Dansk,99.95,9788711724644
1312,Præsten i Vejlby,Steen Steensen Blicher,Dansk,39.95,9788711749098
1313,Kronprinsesse Mary fortæller til Anne Wolden-Ræthinge,Anne Wolden-Ræthinge,Dansk,69.95,9788711793336
1314,Hvalpebogen,Gwen Bailey,Dansk,99.95,9788711905241
1315,Mægtigere end sværdet,Jeffrey Archer,Dansk,69.95,9788711906842
1316,Når krigen slutter,Bent Haller,Dansk,199.95,9788711909522
1317,Her var en mand,Jeffrey Archer,Dansk,99.95,9788711918715
1318,Det første af altings fest,Jørn Riel,Dansk,69.95,9788711921470
1319,Pigen fra Brooklyn,Guillaume Musso,Dansk,169.95,9788711967560
1320,Pas på hvad du ønsker dig,Jeffrey Archer,Dansk,99.95,9788711967584
1321,Morgenstjernen,Karl Ove Knausgaard,Dansk,249.95,9788711995228
1322,Superskurk,Anna Juul,Dansk,149.95,9788711995839
1323,Snestorm,Nicola Yoon,Dansk,179.95,9788711998847
1324,Må jeg hjælpe dig?,Lone Overby Fjorback,Dansk,209.95,9788712050049
1325,Sundhedsinformatik i sundhedsvæsnet,Anne Dichmann Sorknæs,Dansk,209.95,9788712054580
1326,Den fremmede gæst,Lisa Jewell,Dansk,79.95,9788712056355
1327,Dig og mig på ferie,Emily Henry,Dansk,179.95,9788712069898
1328,Danmarks vikingetid,Else Roesdahl,Dansk,79.95,9788726047592
1329,Auschwitz. En beskrivelse,Peter Langwithz Smith,Dansk,99.95,9788726483093
1330,"Rødstrømperne. Den danske Rødstrømpebevægelses udvikling, nytænkning og gennemslag 1970-1985. Bind 1",Drude Dahlerup,Dansk,149.95,9788726554212
1331,"Rødstrømperne. Den danske Rødstrømpebevægelses udvikling, nytænkning og gennemslag 1970-1985. Bind 2",Drude Dahlerup,Dansk,99.95,9788726554229
1332,Danmarks udenrigspolitik 1933-1940,Viggo Sjøqvist,Dansk,99.95,9788726761818
1333,mummum -  kun aftensmad,Amanda Juul Jensen,Dansk,149.95,9788727001647
1334,Ulvene fra evighedens skov,Karl Ove Knausgaard,Dansk,199.95,9788727009292
1335,Doktor Hudson,Lloyd C. Douglas,Dansk,99.95,9788728250617
1336,Aisha,Jesper Stein,Dansk,109.95,9788740027075
1337,Havets børn,Anna Ekberg,Dansk,139.95,9788740049817
1338,Turen går til Thailand,Mikkel Tofte Jørgensen,Dansk,35.0,9788740051810
1339,Mester Jakob,Emelie Schepp,Dansk,139.95,9788740057225
1340,Madro,Morten Elsøe,Dansk,179.95,9788740062939
1341,Alt det jeg aldrig fortalte dig,Celeste Ng,Dansk,199.95,9788740064117
1342,Før sidste akt,Lasse Holm,Dansk,179.95,9788740064438
1343,Halvt i himlen,Lone Hørslev,Dansk,199.95,9788740074161
1344,Da tiden gik i stå,Ariana Neumann,Dansk,199.95,9788740076110
1345,Varieté. Eva og Anna,Søren Pilmark,Dansk,199.95,9788740080599
1346,Sigurd fortæller om julens traditioner,Sigurd Barrett,Dansk,179.95,9788740080605
1347,De savnede hjerter,Celeste Ng,Dansk,179.95,9788740082975
1348,Spar & spis,Anette Harbech Olesen,Dansk,179.95,9788740083972
1349,Grøn mad - grøn energi,Johanne Mosgaard,Dansk,199.95,9788740088243
1350,Caraval,Stephanie Garber,Dansk,139.95,9788740621914
1351,Drengene,Jonas Kleinschmidt,Dansk,79.95,9788740653465
1352,Julekalenderen,Siri Østli,Dansk,149.95,9788740678680
1353,Xi Jinping – Verdens mest magtfulde mand,Stefan Aust,Dansk,169.95,9788743403883
1354,Steve Jobs,Walter Isaacson,Dansk,149.95,9788743405290
1355,Sort monsun,Christina Lund,Dansk,149.95,9788743405832
1356,Sommer på Blossom Street,Debbie Macomber,Dansk,94.95,9788743513773
1357,Bandekrig,Sune Fischer,Dansk,79.95,9788756797528
1358,Monsieurs monologer,Adda Djørup,Dansk,79.95,9788763821216
1359,En ordentlig mundfuld,Lone Hørslev,Dansk,79.95,9788763850438
1360,Dagene er data,Lone Hørslev,Dansk,79.95,9788763859233
1361,Nordhavet,Ian McGuire,Dansk,89.95,9788770070874
1362,Frygt grækeres gaver,Philip Kerr,Dansk,119.95,9788770071154
1363,Metropolis,Philip Kerr,Dansk,119.95,9788770071970
1364,Helte,Stephen Fry,Dansk,159.95,9788770072526
1365,Aru Shah og tidens ende,Roshani Chokshi,Dansk,159.95,9788770183765
1366,Hyttebog fra helvede,Are Kalvø,Dansk,149.95,9788770364775
1367,Sorgenfri,Jo Nesbø,Dansk,89.95,9788770537940
1368,Marekors,Jo Nesbø,Dansk,89.95,9788770537964
1369,Frelseren,Jo Nesbø,Dansk,89.95,9788770537971
1370,Rekviem,Robyn Young,Dansk,179.95,9788771086843
1371,Dårlig Karma,David Safier,Dansk,99.95,9788771161182
1372,Tilbage til Mandalay,Rosanna Ley,Dansk,159.95,9788771162455
1373,berlin,Robin Engelhardt,Dansk,159.95,9788771240467
1374,1Q84 Bog 1,Haruki Murakami,Dansk,159.95,9788771290424
1375,1Q84 Bog 2,Haruki Murakami,Dansk,139.95,9788771290592
1376,Tanker om tid,Jacob Dahl,Dansk,159.95,9788771421583
1377,Ud af en neondrøm,Tanja Hall,Dansk,154.95,9788771430721
1378,Faldvand,Mikael Niemi,Dansk,89.95,9788771460070
1379,Ingen mands land,Jan Guillou,Dansk,89.95,9788771463002
1380,Blod på sneen,Jo Nesbø,Dansk,89.95,9788771463767
1381,Selvom du er så voksen og klog bør du læse en børnebog,Katherine Rundell,Dansk,109.95,9788771518443
1382,Distribueret ledelse,Susanne Ploug Sørensen,Dansk,189.95,9788771584608
1383,Livvagt,Frank Martinsen,Dansk,74.95,9788771590951
1384,Gade/Dansk ordbog,Tobias Cadin Borup,Dansk,99.95,9788771592658
1385,Med rov i rollatoren,Catharina Ingelman-Sundberg,Dansk,149.95,9788771594362
1386,Shadow and Bone - Grisha 3: Skyggernes trone,Leigh Bardugo,Dansk,149.95,9788771656329
1387,Adorias diamant (Det glitrende hof 1),Richelle Mead,Dansk,129.95,9788771656909
1388,Shadow and Bone - Grisha 2: Den sorte kætter,Leigh Bardugo,Dansk,149.95,9788771657975
1389,Men hvorfor? ,Maj Wismann,Dansk,159.95,9788771716955
1390,Tortur,Morten Dige,Dansk,49.95,9788771842074
1391,Undervisning er dannelse,Alexander von Oettingen,Dansk,99.95,9788771845761
1392,Sidste Chance,Svend Brinkmann,Dansk,239.95,9788772048116
1393,Stum sidder guden,Anna Jansson,Dansk,169.95,9788772389981
1394,Alle de stille døde,Anna Jansson,Dansk,169.95,9788772389998
1395,Min kone,Karin Heurlin,Dansk,219.95,9788773398555
1396,Morfar åndede med havet,Trude Teige,Dansk,159.95,9788775620487
1397,Pigen der flygtede fra Auschwitz,Ellie Midwood,Dansk,159.95,9788775710676
1398,Violinisten fra Auschwitz,Ellie Midwood,Dansk,159.95,9788775710874
1399,Forførende silke,Loretta Chase,Dansk,159.95,9788775714803
1400,Lyse nætter,Katrine Wessel,Dansk,159.95,9788775717057
1451,"Home: Habitat, Range, Niche, Territory",Martha Wells,Engelsk,20.09,9781250838865
1452,Familiens synder,Cara Hunter,Dansk,79.95,9788712059837
1453,Du slipper ikke - 3,Christina Larsson,Dansk,79.95,9789180346863
1454,Fri for allergi,Mette Bender,Dansk,84.95,9788702250107
1455,Ifølge loven,Solvej Balle,Dansk,49.95,9788702096224
1456,Julefest i Halleholm,Ruth Kvarnström-Jones,Dansk,129.95,9788702390698
1457,Skyggebarn,Anna Jansson,Dansk,129.95,9788772003450
1458,Vinter i Cockleberry Bay,Nicola May,Dansk,129.95,9788775620685
1459,Pestnætter,Orhan Pamuk,Dansk,129.95,9788702362923
1460, Bogelskere,Emily Henry,Dansk,179.95,9788712073758
1461,Turen går til Madeira & Porto Santo,Niels Damkjær,Dansk,35.0,9788740050370
1462,Den trofaste læser,Max Seeck,Dansk,149.95,9788743400554
1463,Herredømmet,Tom Holland,Dansk,159.95,9788774674474
1464,I en større sags tjeneste,Louise Penny,Dansk,159.95,9788775715022
1465,Det store opgør,Louise Penny,Dansk,159.95,9788775715060
1466,At leve med AD(H)D som kvinde,Charlotte Jokumsen,Dansk,189.95,9788712059578
1467,Panser,Michael Molin,Dansk,219.95,9788773397619
1468,Den som blinker er bange for døden,Knud Romer,Dansk,69.95,9788711400876
1469,Den mørke engel,Mari Jungstedt,Dansk,74.95,9788771084399
1470,Afslutninger,Kim Andrea Brofeldt,Dansk,159.95,9788775622436
1471, De blødende hjerters klub,Elly Griffiths,Dansk,209.95,9788712075073
1472,Døden mellem linjerne,Elly Griffiths,Dansk,209.95,9788712062837
1473,Ekspert i mord,Elly Griffiths,Dansk,209.95,9788712070696
1474,Livvagten,Susanne Hegelund,Dansk,129.95,9788702403299
1475,Den våde fisk,Volker Kutscher,Dansk,129.95,9788711326077
1476,Vindens port,Anne-Cathrine Riebnitzsky,Dansk,199.95,9788711981443
1477,New Yorks døtre,Ella Carey,Dansk,149.95,9788728157213
1478,Det skete en sommer,Tessa Bailey,Dansk,159.95,9788775713257
1479,Sød musik på krogen,Tessa Bailey,Dansk,159.95,9788775714018
1480,Manden der søgte sin skygge,David Lagercrantz,Dansk,119.95,9788771469004
1481,Det der ikke slår os ihjel,David Lagercrantz,Dansk,89.95,9788771464535
1482,Malma station,Alex Schulman,Dansk,149.95,9788727029634
